concessionaria;mes_ano;sentido;praca;categoria;tipo_de_veiculo;volume_total;multiplicador_de_tarifa;volume_veiculo_equivalente
CRT;01-06-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 7;Comercial;269;5;1345
CRT;01-06-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 7;Comercial;190;5;950
CRT;01-07-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 7;Comercial;334;5;1670
CRT;01-07-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 7;Comercial;243;5;1215
CRT;01-08-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 7;Comercial;292;5;1460
CRT;01-08-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 7;Comercial;238;5;1190
CRT;01-09-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 7;Comercial;283;5;1415
CRT;01-09-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 7;Comercial;218;5;1090
CRT;01-10-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 7;Comercial;341;5;1705
CRT;01-10-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 7;Comercial;217;5;1085
CRT;01-11-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 7;Comercial;329;5;1645
CRT;01-11-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 7;Comercial;249;5;1245
CRT;01-12-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 7;Comercial;329;5;1645
CRT;01-12-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 7;Comercial;230;5;1150
CRT;01-01-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 8;Comercial;97;6;582
CRT;01-01-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 8;Comercial;67;6;402
CRT;01-02-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 8;Comercial;111;6;666
CRT;01-02-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 8;Comercial;55;6;330
CRT;01-03-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 8;Comercial;120;6;720
CRT;01-03-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 8;Comercial;74;6;444
CRT;01-04-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 8;Comercial;140;6;840
CRT;01-04-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 8;Comercial;88;6;528
CRT;01-05-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 8;Comercial;169;6;1014
CRT;01-05-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 8;Comercial;93;6;558
CRT;01-06-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 8;Comercial;127;6;762
CRT;01-06-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 8;Comercial;83;6;498
CRT;01-07-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 8;Comercial;165;6;990
CRT;01-07-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 8;Comercial;133;6;798
CRT;01-08-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 8;Comercial;135;6;810
CRT;01-08-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 8;Comercial;90;6;540
CRT;01-09-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 8;Comercial;120;6;720
CRT;01-09-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 8;Comercial;93;6;558
CRT;01-10-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 8;Comercial;127;6;762
CRT;01-10-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 8;Comercial;87;6;522
CRT;01-11-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 8;Comercial;137;6;822
CRT;01-11-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 8;Comercial;91;6;546
CRT;01-12-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 8;Comercial;172;6;1032
CRT;01-12-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 8;Comercial;104;6;624
CRT;01-01-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 9;Comercial;8;7;56
CRT;01-01-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 9;Comercial;10;7;70
CRT;01-02-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 9;Comercial;7;7;49
CRT;01-02-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 9;Comercial;4;7;28
CRT;01-03-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 9;Comercial;8;7;56
CRT;01-03-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 9;Comercial;5;7;35
CRT;01-04-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 9;Comercial;6;7;42
CRT;01-04-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 9;Comercial;8;7;56
CRT;01-05-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 9;Comercial;19;7;133
CRT;01-05-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 9;Comercial;14;7;98
CRT;01-06-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 9;Comercial;15;7;105
CRT;01-06-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 9;Comercial;7;7;49
CRT;01-07-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 9;Comercial;14;7;98
CRT;01-07-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 9;Comercial;9;7;63
CRT;01-08-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 9;Comercial;14;7;98
CRT;01-08-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 9;Comercial;5;7;35
CRT;01-09-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 9;Comercial;18;7;126
CRT;01-09-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 9;Comercial;24;7;168
CRT;01-10-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 9;Comercial;26;7;182
CRT;01-10-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 9;Comercial;21;7;147
CRT;01-11-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 9;Comercial;13;7;91
CRT;01-11-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 9;Comercial;13;7;91
CRT;01-12-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 9;Comercial;7;7;49
CRT;01-12-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 9;Comercial;18;7;126
CRT;01-01-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 10;Comercial;0;8;0
CRT;01-01-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 10;Comercial;0;8;0
CRT;01-02-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 10;Comercial;0;8;0
CRT;01-02-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 10;Comercial;0;8;0
CRT;01-03-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 10;Comercial;0;8;0
CRT;01-03-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 10;Comercial;0;8;0
CRT;01-04-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 10;Comercial;0;8;0
CRT;01-04-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 10;Comercial;0;8;0
CRT;01-05-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 10;Comercial;0;8;0
CRT;01-05-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 10;Comercial;0;8;0
CRT;01-06-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 10;Comercial;0;8;0
CRT;01-06-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 10;Comercial;0;8;0
CRT;01-07-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 10;Comercial;0;8;0
CRT;01-07-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 10;Comercial;0;8;0
CRT;01-08-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 10;Comercial;0;8;0
CRT;01-08-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 10;Comercial;0;8;0
CRT;01-09-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 10;Comercial;0;8;0
CRT;01-09-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 10;Comercial;0;8;0
CRT;01-10-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 10;Comercial;0;8;0
CRT;01-10-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 10;Comercial;0;8;0
CRT;01-11-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 10;Comercial;0;8;0
CRT;01-11-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 10;Comercial;0;8;0
CRT;01-12-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 10;Comercial;1;8;8
CRT;01-12-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 10;Comercial;0;8;0
CRT;01-01-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 11;Moto;105;0,5;52,5
CRT;01-01-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 11;Moto;126;0,5;63
CRT;01-02-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 11;Moto;149;0,5;74,5
CRT;01-02-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 11;Moto;168;0,5;84
CRT;01-03-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 11;Moto;199;0,5;99,5
CRT;01-03-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 11;Moto;218;0,5;109
CRT;01-04-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 11;Moto;205;0,5;102,5
CRT;01-04-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 11;Moto;202;0,5;101
CRT;01-05-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 11;Moto;144;0,5;72
CRT;01-05-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 11;Moto;155;0,5;77,5
CRT;01-06-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 11;Moto;171;0,5;85,5
CRT;01-06-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 11;Moto;172;0,5;86
CRT;01-07-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 11;Moto;156;0,5;78
CRT;01-07-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 11;Moto;164;0,5;82
CRT;01-08-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 11;Moto;237;0,5;118,5
CRT;01-08-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 11;Moto;257;0,5;128,5
CRT;01-09-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 11;Moto;226;0,5;113
CRT;01-09-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 11;Moto;297;0,5;148,5
CRT;01-10-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 11;Moto;135;0,5;67,5
CRT;01-10-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 11;Moto;164;0,5;82
CRT;01-11-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 11;Moto;152;0,5;76
CRT;01-11-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 11;Moto;140;0,5;70
CRT;01-12-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 11;Moto;136;0,5;68
CRT;01-12-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria 11;Moto;167;0,5;83,5
CRT;01-01-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria Especial;Comercial;2;8;16
CRT;01-01-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria Especial;Comercial;0;8;0
CRT;01-02-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria Especial;Comercial;0;8;0
CRT;01-02-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria Especial;Comercial;3;8;24
CRT;01-03-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria Especial;Comercial;2;8;16
CRT;01-03-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria Especial;Comercial;1;8;8
CRT;01-04-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria Especial;Comercial;4;8;32
CRT;01-04-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria Especial;Comercial;2;8;16
CRT;01-05-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria Especial;Comercial;0;8;0
CRT;01-05-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria Especial;Comercial;0;8;0
CRT;01-06-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria Especial;Comercial;1;8;8
CRT;01-06-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria Especial;Comercial;1;8;8
CRT;01-07-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria Especial;Comercial;6;8;48
CRT;01-07-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria Especial;Comercial;0;8;0
CRT;01-08-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria Especial;Comercial;1;8;8
CRT;01-08-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria Especial;Comercial;0;8;0
CRT;01-09-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria Especial;Comercial;0;8;0
CRT;01-09-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria Especial;Comercial;1;8;8
CRT;01-10-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria Especial;Comercial;3;8;24
CRT;01-10-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria Especial;Comercial;5;8;40
CRT;01-11-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria Especial;Comercial;2;8;16
CRT;01-11-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria Especial;Comercial;5;8;40
CRT;01-12-2013;Crescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria Especial;Comercial;4;8;32
CRT;01-12-2013;Decrescente;Praça PA2 BR-116/RJ km 122 - Bloqueio;Categoria Especial;Comercial;8;8;64
CRT;01-01-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 1;Passeio;14008;1;14008
CRT;01-01-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 1;Passeio;12136;1;12136
CRT;01-02-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 1;Passeio;13799;1;13799
CRT;01-02-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 1;Passeio;11856;1;11856
CRT;01-03-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 1;Passeio;14323;1;14323
CRT;01-03-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 1;Passeio;12436;1;12436
CRT;01-04-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 1;Passeio;14029;1;14029
CRT;01-04-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 1;Passeio;12016;1;12016
CRT;01-05-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 1;Passeio;14897;1;14897
CRT;01-05-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 1;Passeio;12808;1;12808
CRT;01-06-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 1;Passeio;14974;1;14974
CRT;01-06-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 1;Passeio;12644;1;12644
CRT;01-07-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 1;Passeio;16344;1;16344
CRT;01-07-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 1;Passeio;13895;1;13895
CRT;01-08-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 1;Passeio;15853;1;15853
CRT;01-08-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 1;Passeio;13697;1;13697
CRT;01-09-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 1;Passeio;16157;1;16157
CRT;01-09-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 1;Passeio;13597;1;13597
CRT;01-10-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 1;Passeio;16079;1;16079
CRT;01-10-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 1;Passeio;13625;1;13625
CRT;01-11-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 1;Passeio;16568;1;16568
CRT;01-11-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 1;Passeio;13359;1;13359
CRT;01-12-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 1;Passeio;20654;1;20654
CRT;01-12-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 1;Passeio;14505;1;14505
CRT;01-01-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 2;Comercial;4697;2;9394
CRT;01-01-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 2;Comercial;4677;2;9354
CRT;01-02-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 2;Comercial;4180;2;8360
CRT;01-02-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 2;Comercial;4114;2;8228
CRT;01-03-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 2;Comercial;4636;2;9272
CRT;01-03-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 2;Comercial;4628;2;9256
CRT;01-04-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 2;Comercial;4641;2;9282
CRT;01-04-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 2;Comercial;4714;2;9428
CRT;01-05-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 2;Comercial;4874;2;9748
CRT;01-05-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 2;Comercial;4794;2;9588
CRT;01-06-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 2;Comercial;4653;2;9306
CRT;01-06-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 2;Comercial;4623;2;9246
CRT;01-07-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 2;Comercial;5132;2;10264
CRT;01-07-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 2;Comercial;5032;2;10064
CRT;01-08-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 2;Comercial;4943;2;9886
CRT;01-08-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 2;Comercial;5002;2;10004
CRT;01-09-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 2;Comercial;4724;2;9448
CRT;01-09-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 2;Comercial;4726;2;9452
CRT;01-10-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 2;Comercial;5119;2;10238
CRT;01-10-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 2;Comercial;4927;2;9854
CRT;01-11-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 2;Comercial;4822;2;9644
CRT;01-11-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 2;Comercial;4588;2;9176
CRT;01-12-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 2;Comercial;4893;2;9786
CRT;01-12-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 2;Comercial;4644;2;9288
CRT;01-01-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 3;Passeio;18;1,5;27
CRT;01-01-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 3;Passeio;17;1,5;25,5
CRT;01-02-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 3;Passeio;16;1,5;24
CRT;01-02-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 3;Passeio;15;1,5;22,5
CRT;01-03-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 3;Passeio;14;1,5;21
CRT;01-03-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 3;Passeio;13;1,5;19,5
CRT;01-04-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 3;Passeio;27;1,5;40,5
CRT;01-04-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 3;Passeio;27;1,5;40,5
CRT;01-05-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 3;Passeio;25;1,5;37,5
CRT;01-05-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 3;Passeio;12;1,5;18
CRT;01-06-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 3;Passeio;28;1,5;42
CRT;01-06-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 3;Passeio;13;1,5;19,5
CRT;01-07-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 3;Passeio;26;1,5;39
CRT;01-07-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 3;Passeio;20;1,5;30
CRT;01-08-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 3;Passeio;28;1,5;42
CRT;01-08-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 3;Passeio;19;1,5;28,5
CRT;01-09-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 3;Passeio;24;1,5;36
CRT;01-09-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 3;Passeio;17;1,5;25,5
CRT;01-10-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 3;Passeio;10;1,5;15
CRT;01-10-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 3;Passeio;19;1,5;28,5
CRT;01-11-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 3;Passeio;19;1,5;28,5
CRT;01-11-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 3;Passeio;12;1,5;18
CRT;01-12-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 3;Passeio;27;1,5;40,5
CRT;01-12-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 3;Passeio;17;1,5;25,5
CRT;01-01-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 4;Comercial;202;3;606
CRT;01-01-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 4;Comercial;148;3;444
CRT;01-02-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 4;Comercial;178;3;534
CRT;01-02-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 4;Comercial;172;3;516
CRT;01-03-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 4;Comercial;196;3;588
CRT;01-03-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 4;Comercial;152;3;456
CRT;01-04-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 4;Comercial;227;3;681
CRT;01-04-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 4;Comercial;168;3;504
CRT;01-05-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 4;Comercial;241;3;723
CRT;01-05-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 4;Comercial;156;3;468
CRT;01-06-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 4;Comercial;228;3;684
CRT;01-06-2013;Decrescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 4;Comercial;193;3;579
CRT;01-07-2013;Crescente;Praça PA1 BR-116/RJ km 114,50 - Bloqueio;Categoria 4;Comercial;263;3;789
