concessionaria;mes_ano;sentido;praca;categoria;tipo_de_veiculo;volume_total;multiplicador_de_tarifa;volume_veiculo_equivalente
RODOVIA DO AÇO;01-04-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;5136;2;10272
RODOVIA DO AÇO;01-04-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;5159;2;10318
RODOVIA DO AÇO;01-05-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;5502;2;11004
RODOVIA DO AÇO;01-05-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;5469;2;10938
RODOVIA DO AÇO;01-06-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;5060;2;10120
RODOVIA DO AÇO;01-06-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;4976;2;9952
RODOVIA DO AÇO;01-07-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;5676;2;11352
RODOVIA DO AÇO;01-07-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;5674;2;11348
RODOVIA DO AÇO;01-08-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;5697;2;11394
RODOVIA DO AÇO;01-08-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;5582;2;11164
RODOVIA DO AÇO;01-09-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;5532;2;11064
RODOVIA DO AÇO;01-09-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;5418;2;10836
RODOVIA DO AÇO;01-10-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;5975;2;11950
RODOVIA DO AÇO;01-10-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;5786;2;11572
RODOVIA DO AÇO;01-11-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;5425;2;10850
RODOVIA DO AÇO;01-11-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;5408;2;10816
RODOVIA DO AÇO;01-12-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;5956;2;11912
RODOVIA DO AÇO;01-12-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;5873;2;11746
RODOVIA DO AÇO;01-01-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;194;1,5;291
RODOVIA DO AÇO;01-01-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;155;1,5;232,5
RODOVIA DO AÇO;01-02-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;134;1,5;201
RODOVIA DO AÇO;01-02-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;146;1,5;219
RODOVIA DO AÇO;01-03-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;144;1,5;216
RODOVIA DO AÇO;01-03-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;144;1,5;216
RODOVIA DO AÇO;01-04-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;166;1,5;249
RODOVIA DO AÇO;01-04-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;168;1,5;252
RODOVIA DO AÇO;01-05-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;151;1,5;226,5
RODOVIA DO AÇO;01-05-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;156;1,5;234
RODOVIA DO AÇO;01-06-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;131;1,5;196,5
RODOVIA DO AÇO;01-06-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;142;1,5;213
RODOVIA DO AÇO;01-07-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;176;1,5;264
RODOVIA DO AÇO;01-07-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;152;1,5;228
RODOVIA DO AÇO;01-08-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;178;1,5;267
RODOVIA DO AÇO;01-08-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;183;1,5;274,5
RODOVIA DO AÇO;01-09-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;159;1,5;238,5
RODOVIA DO AÇO;01-09-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;158;1,5;237
RODOVIA DO AÇO;01-10-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;181;1,5;271,5
RODOVIA DO AÇO;01-10-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;198;1,5;297
RODOVIA DO AÇO;01-11-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;179;1,5;268,5
RODOVIA DO AÇO;01-11-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;179;1,5;268,5
RODOVIA DO AÇO;01-12-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;166;1,5;249
RODOVIA DO AÇO;01-12-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;188;1,5;282
RODOVIA DO AÇO;01-01-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;14053;3;42159
RODOVIA DO AÇO;01-01-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;12181;3;36543
RODOVIA DO AÇO;01-02-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;12354;3;37062
RODOVIA DO AÇO;01-02-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;10579;3;31737
RODOVIA DO AÇO;01-03-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;12976;3;38928
RODOVIA DO AÇO;01-03-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;11017;3;33051
RODOVIA DO AÇO;01-04-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;12096;3;36288
RODOVIA DO AÇO;01-04-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;10595;3;31785
RODOVIA DO AÇO;01-05-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;12463;3;37389
RODOVIA DO AÇO;01-05-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;11218;3;33654
RODOVIA DO AÇO;01-06-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;12215;3;36645
RODOVIA DO AÇO;01-06-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;10485;3;31455
RODOVIA DO AÇO;01-07-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;12738;3;38214
RODOVIA DO AÇO;01-07-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;11005;3;33015
RODOVIA DO AÇO;01-08-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;12360;3;37080
RODOVIA DO AÇO;01-08-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;10574;3;31722
RODOVIA DO AÇO;01-09-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;12300;3;36900
RODOVIA DO AÇO;01-09-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;10300;3;30900
RODOVIA DO AÇO;01-10-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;12864;3;38592
RODOVIA DO AÇO;01-10-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;10771;3;32313
RODOVIA DO AÇO;01-11-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;12499;3;37497
RODOVIA DO AÇO;01-11-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;10272;3;30816
RODOVIA DO AÇO;01-12-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;12146;3;36438
RODOVIA DO AÇO;01-12-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;10747;3;32241
RODOVIA DO AÇO;01-01-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;24;2;48
RODOVIA DO AÇO;01-01-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;28;2;56
RODOVIA DO AÇO;01-02-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;22;2;44
RODOVIA DO AÇO;01-02-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;13;2;26
RODOVIA DO AÇO;01-03-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;19;2;38
RODOVIA DO AÇO;01-03-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;14;2;28
RODOVIA DO AÇO;01-04-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;18;2;36
RODOVIA DO AÇO;01-04-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;19;2;38
RODOVIA DO AÇO;01-05-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;33;2;66
RODOVIA DO AÇO;01-05-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;32;2;64
RODOVIA DO AÇO;01-06-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;35;2;70
RODOVIA DO AÇO;01-06-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;39;2;78
RODOVIA DO AÇO;01-07-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;43;2;86
RODOVIA DO AÇO;01-07-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;33;2;66
RODOVIA DO AÇO;01-08-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;54;2;108
RODOVIA DO AÇO;01-08-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;47;2;94
RODOVIA DO AÇO;01-09-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;62;2;124
RODOVIA DO AÇO;01-09-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;52;2;104
RODOVIA DO AÇO;01-10-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;39;2;78
RODOVIA DO AÇO;01-10-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;35;2;70
RODOVIA DO AÇO;01-11-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;38;2;76
RODOVIA DO AÇO;01-11-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;40;2;80
RODOVIA DO AÇO;01-12-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;30;2;60
RODOVIA DO AÇO;01-12-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;31;2;62
RODOVIA DO AÇO;01-01-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2697;4;10788
RODOVIA DO AÇO;01-01-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2338;4;9352
RODOVIA DO AÇO;01-02-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2799;4;11196
RODOVIA DO AÇO;01-02-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2208;4;8832
RODOVIA DO AÇO;01-03-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2701;4;10804
RODOVIA DO AÇO;01-03-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2162;4;8648
RODOVIA DO AÇO;01-04-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2689;4;10756
RODOVIA DO AÇO;01-04-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2082;4;8328
RODOVIA DO AÇO;01-05-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2760;4;11040
RODOVIA DO AÇO;01-05-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2135;4;8540
RODOVIA DO AÇO;01-06-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2549;4;10196
RODOVIA DO AÇO;01-06-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2012;4;8048
RODOVIA DO AÇO;01-07-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2577;4;10308
RODOVIA DO AÇO;01-07-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2118;4;8472
RODOVIA DO AÇO;01-08-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2712;4;10848
RODOVIA DO AÇO;01-08-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2107;4;8428
RODOVIA DO AÇO;01-09-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2790;4;11160
RODOVIA DO AÇO;01-09-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2161;4;8644
RODOVIA DO AÇO;01-10-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2887;4;11548
RODOVIA DO AÇO;01-10-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2441;4;9764
RODOVIA DO AÇO;01-11-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2941;4;11764
RODOVIA DO AÇO;01-11-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2480;4;9920
RODOVIA DO AÇO;01-12-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;3080;4;12320
RODOVIA DO AÇO;01-12-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2349;4;9396
RODOVIA DO AÇO;01-01-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;7766;5;38830
RODOVIA DO AÇO;01-01-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;7582;5;37910
RODOVIA DO AÇO;01-02-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;7240;5;36200
RODOVIA DO AÇO;01-02-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;7177;5;35885
RODOVIA DO AÇO;01-03-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;7543;5;37715
RODOVIA DO AÇO;01-03-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;7533;5;37665
RODOVIA DO AÇO;01-04-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;7230;5;36150
RODOVIA DO AÇO;01-04-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;7168;5;35840
RODOVIA DO AÇO;01-05-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;7537;5;37685
RODOVIA DO AÇO;01-05-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;7717;5;38585
RODOVIA DO AÇO;01-06-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;6868;5;34340
RODOVIA DO AÇO;01-06-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;6696;5;33480
RODOVIA DO AÇO;01-07-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;6955;5;34775
RODOVIA DO AÇO;01-07-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;6932;5;34660
RODOVIA DO AÇO;01-08-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;7195;5;35975
RODOVIA DO AÇO;01-08-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;7182;5;35910
RODOVIA DO AÇO;01-09-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;7188;5;35940
RODOVIA DO AÇO;01-09-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;6952;5;34760
RODOVIA DO AÇO;01-10-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;7491;5;37455
RODOVIA DO AÇO;01-10-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;7456;5;37280
RODOVIA DO AÇO;01-11-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;7185;5;35925
RODOVIA DO AÇO;01-11-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;7071;5;35355
RODOVIA DO AÇO;01-12-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;6697;5;33485
RODOVIA DO AÇO;01-12-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;6519;5;32595
RODOVIA DO AÇO;01-01-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;8533;6;51198
RODOVIA DO AÇO;01-01-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;7200;6;43200
RODOVIA DO AÇO;01-02-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;7818;6;46908
RODOVIA DO AÇO;01-02-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;6577;6;39462
RODOVIA DO AÇO;01-03-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;8353;6;50118
RODOVIA DO AÇO;01-03-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;7454;6;44724
RODOVIA DO AÇO;01-04-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;7877;6;47262
RODOVIA DO AÇO;01-04-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;7036;6;42216
RODOVIA DO AÇO;01-05-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;8434;6;50604
RODOVIA DO AÇO;01-05-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;7731;6;46386
RODOVIA DO AÇO;01-06-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;7646;6;45876
RODOVIA DO AÇO;01-06-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;6619;6;39714
RODOVIA DO AÇO;01-07-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;7995;6;47970
RODOVIA DO AÇO;01-07-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;6927;6;41562
RODOVIA DO AÇO;01-08-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;8286;6;49716
RODOVIA DO AÇO;01-08-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;7054;6;42324
RODOVIA DO AÇO;01-09-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;8196;6;49176
RODOVIA DO AÇO;01-09-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;6763;6;40578
RODOVIA DO AÇO;01-10-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;9128;6;54768
RODOVIA DO AÇO;01-10-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;7688;6;46128
RODOVIA DO AÇO;01-11-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;9219;6;55314
RODOVIA DO AÇO;01-11-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;7628;6;45768
RODOVIA DO AÇO;01-12-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;8281;6;49686
RODOVIA DO AÇO;01-12-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;7041;6;42246
RODOVIA DO AÇO;01-01-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1806;0,5;903
RODOVIA DO AÇO;01-01-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1694;0,5;847
RODOVIA DO AÇO;01-02-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1493;0,5;746,5
RODOVIA DO AÇO;01-02-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1545;0,5;772,5
RODOVIA DO AÇO;01-03-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1685;0,5;842,5
RODOVIA DO AÇO;01-03-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1659;0,5;829,5
RODOVIA DO AÇO;01-04-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1493;0,5;746,5
RODOVIA DO AÇO;01-04-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1505;0,5;752,5
RODOVIA DO AÇO;01-05-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1459;0,5;729,5
RODOVIA DO AÇO;01-05-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1504;0,5;752
RODOVIA DO AÇO;01-06-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1191;0,5;595,5
RODOVIA DO AÇO;01-06-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1180;0,5;590
RODOVIA DO AÇO;01-07-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1093;0,5;546,5
RODOVIA DO AÇO;01-07-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1039;0,5;519,5
RODOVIA DO AÇO;01-08-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1228;0,5;614
RODOVIA DO AÇO;01-08-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1232;0,5;616
RODOVIA DO AÇO;01-09-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1829;0,5;914,5
RODOVIA DO AÇO;01-09-2014;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1800;0,5;900
RODOVIA DO AÇO;01-10-2014;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1854;0,5;927
