concessionaria;mes_ano;sentido;praca;categoria;tipo_de_veiculo;volume_total;multiplicador_de_tarifa;volume_veiculo_equivalente
RODOVIA DO AÇO;01-01-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 1;Passeio;44146;1;44146
RODOVIA DO AÇO;01-01-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 1;Passeio;35771;1;35771
RODOVIA DO AÇO;01-02-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 1;Passeio;33455;1;33455
RODOVIA DO AÇO;01-02-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 1;Passeio;27109;1;27109
RODOVIA DO AÇO;01-03-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 1;Passeio;31677;1;31677
RODOVIA DO AÇO;01-03-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 1;Passeio;25667;1;25667
RODOVIA DO AÇO;01-04-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 1;Passeio;34521;1;34521
RODOVIA DO AÇO;01-04-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 1;Passeio;27972;1;27972
RODOVIA DO AÇO;01-05-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 1;Passeio;34066;1;34066
RODOVIA DO AÇO;01-05-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 1;Passeio;27604;1;27604
RODOVIA DO AÇO;01-06-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 1;Passeio;35095;1;35095
RODOVIA DO AÇO;01-06-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 1;Passeio;28437;1;28437
RODOVIA DO AÇO;01-07-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 1;Passeio;41319;1;41319
RODOVIA DO AÇO;01-07-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 1;Passeio;33481;1;33481
RODOVIA DO AÇO;01-08-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 1;Passeio;36136;1;36136
RODOVIA DO AÇO;01-08-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 1;Passeio;29281;1;29281
RODOVIA DO AÇO;01-09-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 1;Passeio;37243;1;37243
RODOVIA DO AÇO;01-09-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 1;Passeio;30178;1;30178
RODOVIA DO AÇO;01-10-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 1;Passeio;37518;1;37518
RODOVIA DO AÇO;01-10-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 1;Passeio;30401;1;30401
RODOVIA DO AÇO;01-11-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 1;Passeio;35193;1;35193
RODOVIA DO AÇO;01-11-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 1;Passeio;28517;1;28517
RODOVIA DO AÇO;01-12-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 1;Passeio;47553;1;47553
RODOVIA DO AÇO;01-12-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 1;Passeio;38532;1;38532
RODOVIA DO AÇO;01-01-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;6095;2;12190
RODOVIA DO AÇO;01-01-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;5943;2;11886
RODOVIA DO AÇO;01-02-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;5523;2;11046
RODOVIA DO AÇO;01-02-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;5385;2;10770
RODOVIA DO AÇO;01-03-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;6603;2;13206
RODOVIA DO AÇO;01-03-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;6437;2;12874
RODOVIA DO AÇO;01-04-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;6053;2;12106
RODOVIA DO AÇO;01-04-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;5901;2;11802
RODOVIA DO AÇO;01-05-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;6194;2;12388
RODOVIA DO AÇO;01-05-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;6039;2;12078
RODOVIA DO AÇO;01-06-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;6131;2;12262
RODOVIA DO AÇO;01-06-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;5977;2;11954
RODOVIA DO AÇO;01-07-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;6442;2;12884
RODOVIA DO AÇO;01-07-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;6281;2;12562
RODOVIA DO AÇO;01-08-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;6485;2;12970
RODOVIA DO AÇO;01-08-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;6322;2;12644
RODOVIA DO AÇO;01-09-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;6293;2;12586
RODOVIA DO AÇO;01-09-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;6136;2;12272
RODOVIA DO AÇO;01-10-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;6543;2;13086
RODOVIA DO AÇO;01-10-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;6379;2;12758
RODOVIA DO AÇO;01-11-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;6532;2;13064
RODOVIA DO AÇO;01-11-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;6368;2;12736
RODOVIA DO AÇO;01-12-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;7175;2;14350
RODOVIA DO AÇO;01-12-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 2;Comercial;6995;2;13990
RODOVIA DO AÇO;01-01-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;104;1,5;156
RODOVIA DO AÇO;01-01-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;147;1,5;220,5
RODOVIA DO AÇO;01-02-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;89;1,5;133,5
RODOVIA DO AÇO;01-02-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;127;1,5;190,5
RODOVIA DO AÇO;01-03-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;95;1,5;142,5
RODOVIA DO AÇO;01-03-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;134;1,5;201
RODOVIA DO AÇO;01-04-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;81;1,5;121,5
RODOVIA DO AÇO;01-04-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;114;1,5;171
RODOVIA DO AÇO;01-05-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;106;1,5;159
RODOVIA DO AÇO;01-05-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;151;1,5;226,5
RODOVIA DO AÇO;01-06-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;96;1,5;144
RODOVIA DO AÇO;01-06-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;135;1,5;202,5
RODOVIA DO AÇO;01-07-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;125;1,5;187,5
RODOVIA DO AÇO;01-07-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;176;1,5;264
RODOVIA DO AÇO;01-08-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;132;1,5;198
RODOVIA DO AÇO;01-08-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;187;1,5;280,5
RODOVIA DO AÇO;01-09-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;127;1,5;190,5
RODOVIA DO AÇO;01-09-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;180;1,5;270
RODOVIA DO AÇO;01-10-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;144;1,5;216
RODOVIA DO AÇO;01-10-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;203;1,5;304,5
RODOVIA DO AÇO;01-11-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;112;1,5;168
RODOVIA DO AÇO;01-11-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;159;1,5;238,5
RODOVIA DO AÇO;01-12-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;135;1,5;202,5
RODOVIA DO AÇO;01-12-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 3;Passeio;190;1,5;285
RODOVIA DO AÇO;01-01-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;14870;3;44610
RODOVIA DO AÇO;01-01-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;13426;3;40278
RODOVIA DO AÇO;01-02-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;12962;3;38886
RODOVIA DO AÇO;01-02-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;11704;3;35112
RODOVIA DO AÇO;01-03-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;15482;3;46446
RODOVIA DO AÇO;01-03-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;13979;3;41937
RODOVIA DO AÇO;01-04-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;14139;3;42417
RODOVIA DO AÇO;01-04-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;12766;3;38298
RODOVIA DO AÇO;01-05-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;14870;3;44610
RODOVIA DO AÇO;01-05-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;13426;3;40278
RODOVIA DO AÇO;01-06-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;13975;3;41925
RODOVIA DO AÇO;01-06-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;12619;3;37857
RODOVIA DO AÇO;01-07-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;14954;3;44862
RODOVIA DO AÇO;01-07-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;13503;3;40509
RODOVIA DO AÇO;01-08-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;15170;3;45510
RODOVIA DO AÇO;01-08-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;13697;3;41091
RODOVIA DO AÇO;01-09-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;15211;3;45633
RODOVIA DO AÇO;01-09-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;13734;3;41202
RODOVIA DO AÇO;01-10-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;14961;3;44883
RODOVIA DO AÇO;01-10-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;13508;3;40524
RODOVIA DO AÇO;01-11-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;14507;3;43521
RODOVIA DO AÇO;01-11-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;13098;3;39294
RODOVIA DO AÇO;01-12-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;15070;3;45210
RODOVIA DO AÇO;01-12-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 4;Comercial;13607;3;40821
RODOVIA DO AÇO;01-01-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;7;2;14
RODOVIA DO AÇO;01-01-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;14;2;28
RODOVIA DO AÇO;01-02-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;6;2;12
RODOVIA DO AÇO;01-02-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;12;2;24
RODOVIA DO AÇO;01-03-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;10;2;20
RODOVIA DO AÇO;01-03-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;23;2;46
RODOVIA DO AÇO;01-04-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;7;2;14
RODOVIA DO AÇO;01-04-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;14;2;28
RODOVIA DO AÇO;01-05-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;11;2;22
RODOVIA DO AÇO;01-05-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;23;2;46
RODOVIA DO AÇO;01-06-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;8;2;16
RODOVIA DO AÇO;01-06-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;16;2;32
RODOVIA DO AÇO;01-07-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;12;2;24
RODOVIA DO AÇO;01-07-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;26;2;52
RODOVIA DO AÇO;01-08-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;12;2;24
RODOVIA DO AÇO;01-08-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;25;2;50
RODOVIA DO AÇO;01-09-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;12;2;24
RODOVIA DO AÇO;01-09-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;27;2;54
RODOVIA DO AÇO;01-10-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;10;2;20
RODOVIA DO AÇO;01-10-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;23;2;46
RODOVIA DO AÇO;01-11-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;11;2;22
RODOVIA DO AÇO;01-11-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;24;2;48
RODOVIA DO AÇO;01-12-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;9;2;18
RODOVIA DO AÇO;01-12-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 5;Passeio;19;2;38
RODOVIA DO AÇO;01-01-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2041;4;8164
RODOVIA DO AÇO;01-01-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;1434;4;5736
RODOVIA DO AÇO;01-02-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2016;4;8064
RODOVIA DO AÇO;01-02-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;1417;4;5668
RODOVIA DO AÇO;01-03-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2740;4;10960
RODOVIA DO AÇO;01-03-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;1925;4;7700
RODOVIA DO AÇO;01-04-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2595;4;10380
RODOVIA DO AÇO;01-04-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;1824;4;7296
RODOVIA DO AÇO;01-05-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2386;4;9544
RODOVIA DO AÇO;01-05-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;1676;4;6704
RODOVIA DO AÇO;01-06-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;1758;4;7032
RODOVIA DO AÇO;01-06-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;1235;4;4940
RODOVIA DO AÇO;01-07-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;1990;4;7960
RODOVIA DO AÇO;01-07-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;1398;4;5592
RODOVIA DO AÇO;01-08-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2103;4;8412
RODOVIA DO AÇO;01-08-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;1477;4;5908
RODOVIA DO AÇO;01-09-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2026;4;8104
RODOVIA DO AÇO;01-09-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;1424;4;5696
RODOVIA DO AÇO;01-10-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2250;4;9000
RODOVIA DO AÇO;01-10-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;1581;4;6324
RODOVIA DO AÇO;01-11-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2317;4;9268
RODOVIA DO AÇO;01-11-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;1628;4;6512
RODOVIA DO AÇO;01-12-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;2424;4;9696
RODOVIA DO AÇO;01-12-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 6;Comercial;1704;4;6816
RODOVIA DO AÇO;01-01-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;9542;5;47710
RODOVIA DO AÇO;01-01-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;9516;5;47580
RODOVIA DO AÇO;01-02-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;9212;5;46060
RODOVIA DO AÇO;01-02-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;9188;5;45940
RODOVIA DO AÇO;01-03-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;11420;5;57100
RODOVIA DO AÇO;01-03-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;11389;5;56945
RODOVIA DO AÇO;01-04-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;11298;5;56490
RODOVIA DO AÇO;01-04-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;11269;5;56345
RODOVIA DO AÇO;01-05-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;12360;5;61800
RODOVIA DO AÇO;01-05-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;12328;5;61640
RODOVIA DO AÇO;01-06-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;10436;5;52180
RODOVIA DO AÇO;01-06-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;10408;5;52040
RODOVIA DO AÇO;01-07-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;10430;5;52150
RODOVIA DO AÇO;01-07-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;10402;5;52010
RODOVIA DO AÇO;01-08-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;10205;5;51025
RODOVIA DO AÇO;01-08-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;10179;5;50895
RODOVIA DO AÇO;01-09-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;9748;5;48740
RODOVIA DO AÇO;01-09-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;9723;5;48615
RODOVIA DO AÇO;01-10-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;10114;5;50570
RODOVIA DO AÇO;01-10-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;10088;5;50440
RODOVIA DO AÇO;01-11-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;9972;5;49860
RODOVIA DO AÇO;01-11-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;9945;5;49725
RODOVIA DO AÇO;01-12-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;10328;5;51640
RODOVIA DO AÇO;01-12-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 7;Comercial;10301;5;51505
RODOVIA DO AÇO;01-01-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;5395;6;32370
RODOVIA DO AÇO;01-01-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;4804;6;28824
RODOVIA DO AÇO;01-02-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;5414;6;32484
RODOVIA DO AÇO;01-02-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;4820;6;28920
RODOVIA DO AÇO;01-03-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;6291;6;37746
RODOVIA DO AÇO;01-03-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;5601;6;33606
RODOVIA DO AÇO;01-04-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;5969;6;35814
RODOVIA DO AÇO;01-04-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;5314;6;31884
RODOVIA DO AÇO;01-05-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;6565;6;39390
RODOVIA DO AÇO;01-05-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;5845;6;35070
RODOVIA DO AÇO;01-06-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;5696;6;34176
RODOVIA DO AÇO;01-06-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;5071;6;30426
RODOVIA DO AÇO;01-07-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;5923;6;35538
RODOVIA DO AÇO;01-07-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;5274;6;31644
RODOVIA DO AÇO;01-08-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;6177;6;37062
RODOVIA DO AÇO;01-08-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;5499;6;32994
RODOVIA DO AÇO;01-09-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;5692;6;34152
RODOVIA DO AÇO;01-09-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;5068;6;30408
RODOVIA DO AÇO;01-10-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;5898;6;35388
RODOVIA DO AÇO;01-10-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;5251;6;31506
RODOVIA DO AÇO;01-11-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;5708;6;34248
RODOVIA DO AÇO;01-11-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;5082;6;30492
RODOVIA DO AÇO;01-12-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;5895;6;35370
RODOVIA DO AÇO;01-12-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 8;Comercial;5249;6;31494
RODOVIA DO AÇO;01-01-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1978;0,5;989
RODOVIA DO AÇO;01-01-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1889;0,5;944,5
RODOVIA DO AÇO;01-02-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1819;0,5;909,5
RODOVIA DO AÇO;01-02-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1737;0,5;868,5
RODOVIA DO AÇO;01-03-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1770;0,5;885
RODOVIA DO AÇO;01-03-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1691;0,5;845,5
RODOVIA DO AÇO;01-04-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1936;0,5;968
RODOVIA DO AÇO;01-04-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1849;0,5;924,5
RODOVIA DO AÇO;01-05-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;2001;0,5;1000,5
RODOVIA DO AÇO;01-05-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1912;0,5;956
RODOVIA DO AÇO;01-06-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1869;0,5;934,5
RODOVIA DO AÇO;01-06-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1786;0,5;893
RODOVIA DO AÇO;01-07-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1968;0,5;984
RODOVIA DO AÇO;01-07-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1880;0,5;940
RODOVIA DO AÇO;01-08-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1976;0,5;988
RODOVIA DO AÇO;01-08-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1887;0,5;943,5
RODOVIA DO AÇO;01-09-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1950;0,5;975
RODOVIA DO AÇO;01-09-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;1862;0,5;931
RODOVIA DO AÇO;01-10-2010;Decrescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;2190;0,5;1095
RODOVIA DO AÇO;01-10-2010;Crescente;Praça 01  BR-393/RJ km 125,00;Categoria 9;Moto;2092;0,5;1046
